dataId,itemClass,dataLevel,dataListingOffersUrl,dataPaintPrice,isCraftable,dataPaintName,orderType,availableQty,dataPrice,listingPrice,dataOrigin,title,dataQName,isTradable,quality,itemType
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=315248299&token=M6aqiU-Y,,1,,0,0,10,8.66 ref,,Festive Crusader's Crossbow,Unique,1,6,Primary
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=199589693&token=4G80_1Of,,1,,0,0,10,8.66 ref,,Festive Crusader's Crossbow,Unique,1,6,Primary
4802839286,Demoman,1,https://steamcommunity.com/tradeoffer/new/?partner=107309408&token=JYLA2YQ4,,1,,1,1,12,12 ref,Found in Crate,Festive Chargin' Targe,Strange,1,11,Secondary
4770554478,Demoman,74,https://steamcommunity.com/tradeoffer/new/?partner=159368958&token=Am4ibgXt,,1,,1,1,12,12 ref,Found in Crate,Festive Chargin' Targe,Strange,1,11,Secondary
4827366806,Demoman,93,https://steamcommunity.com/tradeoffer/new/?partner=906395&token=xZek0lgk,,1,,1,1,12,12 ref,Found in Crate,Festive Chargin' Targe,Strange,1,11,Secondary
4824361564,Demoman,34,https://steamcommunity.com/tradeoffer/new/?partner=65928682&token=bG-l7wn7,,1,,1,1,12,13 ref,Found in Crate,Festive Chargin' Targe,Strange,1,11,Secondary
4797353070,Demoman,93,https://steamcommunity.com/tradeoffer/new/?partner=84921445&token=nPDnyUXT,,1,,1,1,12,13 ref,Found in Crate,Festive Chargin' Targe,Strange,1,11,Secondary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=235308173&token=PoZ2H9sq,,1,,0,0,12,10.33 ref,,Festive Chargin' Targe,Strange,1,11,Secondary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=32417735&token=HjZPnzD9,,1,,0,0,12,10.33 ref,,Festive Chargin' Targe,Strange,1,11,Secondary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=199589693&token=4G80_1Of,,1,,0,0,12,10.11 ref,,Festive Chargin' Targe,Strange,1,11,Secondary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=328695059&token=wPcpOJek,,1,,0,0,12,10 ref,,Festive Chargin' Targe,Strange,1,11,Secondary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=308165003&token=S7ZET_5c,,1,,0,0,12,10 ref,,Festive Chargin' Targe,Strange,1,11,Secondary
4815186598,Demoman,12,,,1,,1,1,1.55,1.33 ref,Found in Crate,Festive Chargin' Targe,Unique,1,6,Secondary
4835403295,Demoman,60,https://steamcommunity.com/tradeoffer/new/?partner=65115043&token=UJEjoz3L,,1,,1,1,1.55,1.55 ref,Found in Crate,Festive Chargin' Targe,Unique,1,6,Secondary
4767090356,Demoman,32,https://steamcommunity.com/tradeoffer/new/?partner=218898315&token=sV_xUYWC,,1,,1,1,1.55,1.55 ref,Found in Crate,Festive Chargin' Targe,Unique,1,6,Secondary
4832616078,Demoman,71,https://steamcommunity.com/tradeoffer/new/?partner=188271767&token=CKraXx8E,,1,,1,1,1.55,1.66 ref,Found in Crate,Festive Chargin' Targe,Unique,1,6,Secondary
4827366915,Demoman,49,https://steamcommunity.com/tradeoffer/new/?partner=906395&token=xZek0lgk,,1,,1,1,1.55,1.66 ref,Found in Crate,Festive Chargin' Targe,Unique,1,6,Secondary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=179104619&token=WBL5ax-3,,1,,0,0,1.55,1.33 ref,,Festive Chargin' Targe,Unique,1,6,Secondary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=315248299&token=M6aqiU-Y,,1,,0,0,1.55,1.33 ref,,Festive Chargin' Targe,Unique,1,6,Secondary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=142805277&token=XRvC8cs_,,1,,0,0,1.55,1.22 ref,,Festive Chargin' Targe,Unique,1,6,Secondary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=328695059&token=wPcpOJek,,1,,0,0,1.55,1.22 ref,,Festive Chargin' Targe,Unique,1,6,Secondary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=188271767&token=CKraXx8E,,1,,0,0,1.55,1.22 ref,,Festive Chargin' Targe,Unique,1,6,Secondary
4816920182,Soldier,5,,,1,,1,1,1.83,1.44 ref,Found in Crate,Festive Buff Banner,Unique,1,6,Secondary
4835066855,Soldier,5,https://steamcommunity.com/tradeoffer/new/?partner=906395&token=xZek0lgk,,1,,1,1,1.83,1.66 ref,Found in Crate,Festive Buff Banner,Unique,1,6,Secondary
4826991048,Soldier,5,https://steamcommunity.com/tradeoffer/new/?partner=68777126&token=dQ7OzMjF,,1,,1,1,1.83,1.66 ref,Found in Crate,Festive Buff Banner,Unique,1,6,Secondary
4834036562,Soldier,5,https://steamcommunity.com/tradeoffer/new/?partner=159497687&token=uFsmZCjy,,1,,1,1,1.83,1.66 ref,Found in Crate,Festive Buff Banner,Unique,1,6,Secondary
4808011042,Soldier,5,https://steamcommunity.com/tradeoffer/new/?partner=69496925&token=BpA6zhdZ,,1,,1,1,1.83,1.66 ref,Found in Crate,Festive Buff Banner,Unique,1,6,Secondary
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=32417735&token=HjZPnzD9,,1,,0,0,1.83,1.66 ref,,Festive Buff Banner,Unique,1,6,Secondary
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=179104619&token=WBL5ax-3,,1,,0,0,1.83,1.55 ref,,Festive Buff Banner,Unique,1,6,Secondary
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=315248299&token=M6aqiU-Y,,1,,0,0,1.83,1.55 ref,,Festive Buff Banner,Unique,1,6,Secondary
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=142805277&token=XRvC8cs_,,1,,0,0,1.83,1.55 ref,,Festive Buff Banner,Unique,1,6,Secondary
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=188271767&token=CKraXx8E,,1,,0,0,1.83,1.55 ref,,Festive Buff Banner,Unique,1,6,Secondary
2908559465,Soldier,5,https://steamcommunity.com/tradeoffer/new/?partner=154023948&token=rfo72pIs,,1,,1,1,34.2,"1 key, 15 ref",Found in Crate,Festive Buff Banner,Strange,1,11,Secondary
4785947454,Soldier,5,https://steamcommunity.com/tradeoffer/new/?partner=84908508&token=QXZBWlKJ,,1,,1,1,34.2,"1 key, 16 ref",Found in Crate,Festive Buff Banner,Strange,1,11,Secondary
4809909118,Soldier,5,https://steamcommunity.com/tradeoffer/new/?partner=84908508&token=QXZBWlKJ,,1,,1,1,34.2,"1 key, 16 ref",Found in Crate,Festive Buff Banner,Strange,1,11,Secondary
4824459969,Soldier,5,https://steamcommunity.com/tradeoffer/new/?partner=263575164&token=3rF2ctBG,,1,,1,1,34.2,"1 key, 16 ref",Found in Crate,Festive Buff Banner,Strange,1,11,Secondary
4834512036,Soldier,5,https://steamcommunity.com/tradeoffer/new/?partner=263575164&token=3rF2ctBG,,1,,1,1,34.2,"1 key, 16 ref",Found in Crate,Festive Buff Banner,Strange,1,11,Secondary
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=92987253&token=FvltCBK6,,1,,0,0,34.2,"1 key, 13.44 ref",,Festive Buff Banner,Strange,1,11,Secondary
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=263575164&token=3rF2ctBG,,1,,0,0,34.2,"1 key, 12 ref",,Festive Buff Banner,Strange,1,11,Secondary
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=199589693&token=4G80_1Of,,1,,0,0,34.2,"1 key, 12 ref",,Festive Buff Banner,Strange,1,11,Secondary
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=84908508&token=QXZBWlKJ,,1,,0,0,34.2,"1 key, 10 ref",,Festive Buff Banner,Strange,1,11,Secondary
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=126775201&token=5NX8OZLp,,1,,0,0,34.2,"1 key, 10 ref",,Festive Buff Banner,Strange,1,11,Secondary
4829831178,Scout,5,https://steamcommunity.com/tradeoffer/new/?partner=194338588&token=2pA-E2lD,,1,,1,1,7,8 ref,Found in Crate,Festive Bonk! Atomic Punch,Strange,1,11,Secondary
,Scout,,https://steamcommunity.com/tradeoffer/new/?partner=30673835&token=5MC5dEmH,,1,,0,0,7,7 ref,,Festive Bonk! Atomic Punch,Strange,1,11,Secondary
,Scout,,https://steamcommunity.com/tradeoffer/new/?partner=179104619&token=WBL5ax-3,,1,,0,0,7,6.44 ref,,Festive Bonk! Atomic Punch,Strange,1,11,Secondary
,Scout,,https://steamcommunity.com/tradeoffer/new/?partner=118657863&token=0oiRBHN4,,1,,0,0,7,6.44 ref,,Festive Bonk! Atomic Punch,Strange,1,11,Secondary
,Scout,,https://steamcommunity.com/tradeoffer/new/?partner=199589693&token=4G80_1Of,,1,,0,0,7,6.44 ref,,Festive Bonk! Atomic Punch,Strange,1,11,Secondary
,Scout,,https://steamcommunity.com/tradeoffer/new/?partner=51056124&token=IkNLBgEP,,1,,0,0,7,6.33 ref,,Festive Bonk! Atomic Punch,Strange,1,11,Secondary
4831453321,Scout,5,https://steamcommunity.com/tradeoffer/new/?partner=223369553&token=mL-8qQkz,,1,,1,1,2,1.33 ref,Found in Crate,Festive Bonk! Atomic Punch,Unique,1,6,Secondary
3416356420,Scout,5,https://steamcommunity.com/tradeoffer/new/?partner=93372828&token=VP-MsDM-,,1,,1,1,2,1.66 ref,Found in Crate,Festive Bonk! Atomic Punch,Unique,1,6,Secondary
4834722689,Scout,5,https://steamcommunity.com/tradeoffer/new/?partner=68808796&token=U3eavLRc,,1,,1,1,2,1.77 ref,Found in Crate,Festive Bonk! Atomic Punch,Unique,1,6,Secondary
4831858350,Scout,5,https://steamcommunity.com/tradeoffer/new/?partner=188271767&token=CKraXx8E,,1,,1,1,2,1.77 ref,Found in Crate,Festive Bonk! Atomic Punch,Unique,1,6,Secondary
4832480255,Scout,5,https://steamcommunity.com/tradeoffer/new/?partner=188271767&token=CKraXx8E,,1,,1,1,2,1.77 ref,Found in Crate,Festive Bonk! Atomic Punch,Unique,1,6,Secondary
,Scout,,https://steamcommunity.com/tradeoffer/new/?partner=179104619&token=WBL5ax-3,,1,,0,0,2,1.33 ref,,Festive Bonk! Atomic Punch,Unique,1,6,Secondary
,Scout,,https://steamcommunity.com/tradeoffer/new/?partner=32417735&token=HjZPnzD9,,1,,0,0,2,1.33 ref,,Festive Bonk! Atomic Punch,Unique,1,6,Secondary
,Scout,,https://steamcommunity.com/tradeoffer/new/?partner=142805277&token=XRvC8cs_,,1,,0,0,2,1.22 ref,,Festive Bonk! Atomic Punch,Unique,1,6,Secondary
,Scout,,https://steamcommunity.com/tradeoffer/new/?partner=315248299&token=M6aqiU-Y,,1,,0,0,2,1.22 ref,,Festive Bonk! Atomic Punch,Unique,1,6,Secondary
,Scout,,https://steamcommunity.com/tradeoffer/new/?partner=188271767&token=CKraXx8E,,1,,0,0,2,1.11 ref,,Festive Bonk! Atomic Punch,Unique,1,6,Secondary
4827366990,Medic,65,https://steamcommunity.com/tradeoffer/new/?partner=906395&token=xZek0lgk,,1,,1,1,12,12 ref,Found in Crate,Festive Bonesaw,Strange,1,11,Melee
4813556531,Medic,39,,,1,,1,1,12,12 ref,Found in Crate,Festive Bonesaw,Strange,1,11,Melee
4834068730,Medic,84,https://steamcommunity.com/tradeoffer/new/?partner=82141890&token=a89DykJ7,,1,,1,1,12,12 ref,Found in Crate,Festive Bonesaw,Strange,1,11,Melee
4825083362,Medic,83,https://steamcommunity.com/tradeoffer/new/?partner=78553033&token=kMfi86rb,,1,,1,1,17,17 ref,Found in Crate,Festive Bonesaw,Strange,1,11,Melee
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=32417735&token=HjZPnzD9,,1,,0,0,12,7.66 ref,,Festive Bonesaw,Strange,1,11,Melee
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=235308173&token=PoZ2H9sq,,1,,0,0,12,7.33 ref,,Festive Bonesaw,Strange,1,11,Melee
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=289713360&token=n33nDJ1G,,1,,0,0,12,7 ref,,Festive Bonesaw,Strange,1,11,Melee
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=142805277&token=XRvC8cs_,,1,,0,0,12,6.77 ref,,Festive Bonesaw,Strange,1,11,Melee
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=308165003&token=S7ZET_5c,,1,,0,0,12,6.66 ref,,Festive Bonesaw,Strange,1,11,Melee
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=168823214&token=hVl96Jyn,,1,,0,0,665,20 keys,,Festive Black Box,Collector's,1,14,Primary
,Scout,,https://steamcommunity.com/tradeoffer/new/?partner=79684668&token=P3B9EU1a,,1,,0,0,0,1 key,,Festive Bat,Unique,1,6,Melee
4829428761,Pyro,63,https://steamcommunity.com/tradeoffer/new/?partner=171733712&token=P3hrXkKL,,1,,1,1,12.5,1 key,Found in Crate,Festive Backburner,Strange,1,11,Primary
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=328695059&token=wPcpOJek,,1,,0,0,12.5,13 ref,,Festive Backburner,Strange,1,11,Primary
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=289713360&token=n33nDJ1G,,1,,0,0,12.5,13 ref,,Festive Backburner,Strange,1,11,Primary
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=199589693&token=4G80_1Of,,1,,0,0,12.5,13 ref,,Festive Backburner,Strange,1,11,Primary
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=308165003&token=S7ZET_5c,,1,,0,0,12.5,12.66 ref,,Festive Backburner,Strange,1,11,Primary
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=92987253&token=FvltCBK6,,1,,0,0,12.5,12.55 ref,,Festive Backburner,Strange,1,11,Primary
4801297092,Pyro,10,https://steamcommunity.com/tradeoffer/new/?partner=189342385&token=CCVE9AWb,,1,,1,1,16,16 ref,Found in Crate,Festive Axtinguisher,Strange,1,11,Melee
4691982698,Pyro,10,https://steamcommunity.com/tradeoffer/new/?partner=49192594&token=ZOjP809D,,1,,1,1,16,1 key,Found in Crate,Festive Axtinguisher,Strange,1,11,Melee
4772062962,Pyro,10,https://steamcommunity.com/tradeoffer/new/?partner=34832479&token=IS-TcxN7,,1,,1,1,49.25,"1 key, 14 ref",Found in Crate,Festive Axtinguisher,Strange,1,11,Melee
3001280939,Pyro,10,https://steamcommunity.com/tradeoffer/new/?partner=84418542&token=_kHpL-CM,,1,,1,1,49.25,2 keys,Found in Crate,Festive Axtinguisher,Strange,1,11,Melee
2715923436,Pyro,10,https://steamcommunity.com/tradeoffer/new/?partner=84418542&token=_kHpL-CM,,1,,1,1,51.055,2 keys,Found in Crate,Festive Axtinguisher,Strange,1,11,Melee
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=179104619&token=WBL5ax-3,,1,,0,0,16,14.11 ref,,Festive Axtinguisher,Strange,1,11,Melee
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=188271767&token=CKraXx8E,,1,,0,0,16,14.11 ref,,Festive Axtinguisher,Strange,1,11,Melee
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=199589693&token=4G80_1Of,,1,,0,0,16,14.11 ref,,Festive Axtinguisher,Strange,1,11,Melee
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=32417735&token=HjZPnzD9,,1,,0,0,16,14.11 ref,,Festive Axtinguisher,Strange,1,11,Melee
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=308165003&token=S7ZET_5c,,1,,0,0,16,14 ref,,Festive Axtinguisher,Strange,1,11,Melee
4507080482,Pyro,37,https://steamcommunity.com/tradeoffer/new/?partner=106895678&token=k1fbAv2O,,1,,1,1,1.22,1.33 ref,Found in Crate,Festive Backburner,Unique,1,6,Primary
4835928253,Pyro,8,https://steamcommunity.com/tradeoffer/new/?partner=68808796&token=U3eavLRc,,1,,1,1,1.22,2 ref,Found in Crate,Festive Backburner,Unique,1,6,Primary
4824361092,Pyro,74,https://steamcommunity.com/tradeoffer/new/?partner=65928682&token=bG-l7wn7,,1,,1,1,1.22,2 ref,Found in Crate,Festive Backburner,Unique,1,6,Primary
4835929900,Pyro,57,https://steamcommunity.com/tradeoffer/new/?partner=68808796&token=U3eavLRc,,1,,1,1,1.22,2 ref,Found in Crate,Festive Backburner,Unique,1,6,Primary
4822795652,Pyro,78,https://steamcommunity.com/tradeoffer/new/?partner=51634197&token=iAsHV0EW,,1,,1,1,1.22,2 ref,Found in Crate,Festive Backburner,Unique,1,6,Primary
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=179104619&token=WBL5ax-3,,1,,0,0,1.22,1.33 ref,,Festive Backburner,Unique,1,6,Primary
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=82840914&token=4ZJfmOxf,,1,,0,0,1.22,1.33 ref,,Festive Backburner,Unique,1,6,Primary
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=315248299&token=M6aqiU-Y,,1,,0,0,1.22,1.22 ref,,Festive Backburner,Unique,1,6,Primary
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=188271767&token=CKraXx8E,,1,,0,0,1.22,1.22 ref,,Festive Backburner,Unique,1,6,Primary
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=142805277&token=XRvC8cs_,,1,,0,0,1.22,1.22 ref,,Festive Backburner,Unique,1,6,Primary
4818797389,Pyro,10,https://steamcommunity.com/tradeoffer/new/?partner=106604366&token=nf_SLfgJ,,1,,1,1,1.83,2 ref,Found in Crate,Festive Axtinguisher,Unique,1,6,Melee
1561375287,Pyro,10,https://steamcommunity.com/tradeoffer/new/?partner=94680263&token=Pqg5uuD1,,1,,1,1,1.83,2 ref,Found in Crate,Festive Axtinguisher,Unique,1,6,Melee
4819660582,Pyro,10,https://steamcommunity.com/tradeoffer/new/?partner=189342385&token=CCVE9AWb,,1,,1,1,1.83,2 ref,Found in Crate,Festive Axtinguisher,Unique,1,6,Melee
4731880915,Pyro,10,https://steamcommunity.com/tradeoffer/new/?partner=142914376&token=f3ol6-wU,,1,,1,1,1.83,2 ref,Found in Crate,Festive Axtinguisher,Unique,1,6,Melee
4786079063,Pyro,10,https://steamcommunity.com/tradeoffer/new/?partner=119147619&token=aVi6XdDn,,1,,1,1,1.83,2.44 ref,Found in Crate,Festive Axtinguisher,Unique,1,6,Melee
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=32417735&token=HjZPnzD9,,1,,0,0,1.83,1.66 ref,,Festive Axtinguisher,Unique,1,6,Melee
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=179104619&token=WBL5ax-3,,1,,0,0,1.83,1.55 ref,,Festive Axtinguisher,Unique,1,6,Melee
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=315248299&token=M6aqiU-Y,,1,,0,0,1.83,1.55 ref,,Festive Axtinguisher,Unique,1,6,Melee
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=188271767&token=CKraXx8E,,1,,0,0,1.83,1.55 ref,,Festive Axtinguisher,Unique,1,6,Melee
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=199589693&token=4G80_1Of,,1,,0,0,1.83,1.55 ref,,Festive Axtinguisher,Unique,1,6,Melee
4770537218,Spy,5,https://steamcommunity.com/tradeoffer/new/?partner=65220552&token=ytCLd6vQ,,1,,1,1,95,5 keys,Found in Crate,Festive Ambassador,Strange,1,11,Secondary
4831384201,Spy,5,https://steamcommunity.com/tradeoffer/new/?partner=100843271&token=wwxzZ6hs,,1,,1,1,95,5 keys,Found in Crate,Festive Ambassador,Strange,1,11,Secondary
4834888402,Spy,5,https://steamcommunity.com/tradeoffer/new/?partner=86567158&token=EbUDvj85,,1,,1,1,95,5 keys,Found in Crate,Festive Ambassador,Strange,1,11,Secondary
4821690271,Spy,5,https://steamcommunity.com/tradeoffer/new/?partner=249316836&token=vqao3CUP,,1,,1,1,95,5 keys,Found in Crate,Festive Ambassador,Strange,1,11,Secondary
4782619454,Spy,5,https://steamcommunity.com/tradeoffer/new/?partner=84249824&token=MBXXEFPF,,1,,1,1,95,"5 keys, 8 ref",Found in Crate,Festive Ambassador,Strange,1,11,Secondary
,Spy,,https://steamcommunity.com/tradeoffer/new/?partner=81557197&token=bhCOuypD,,1,,0,0,95,"4 keys, 13 ref",,Festive Ambassador,Strange,1,11,Secondary
,Spy,,https://steamcommunity.com/tradeoffer/new/?partner=179104619&token=WBL5ax-3,,1,,0,0,95,"4 keys, 12 ref",,Festive Ambassador,Strange,1,11,Secondary
,Spy,,https://steamcommunity.com/tradeoffer/new/?partner=71425005&token=HHlE-bnX,,1,,0,0,95,"4 keys, 12 ref",,Festive Ambassador,Strange,1,11,Secondary
,Spy,,https://steamcommunity.com/tradeoffer/new/?partner=38535905&token=tdUGpUfa,,1,,0,0,95,"4 keys, 12 ref",,Festive Ambassador,Strange,1,11,Secondary
,Spy,,https://steamcommunity.com/tradeoffer/new/?partner=89797035&token=yiGWnNh0,,1,,0,0,95,"4 keys, 11 ref",,Festive Ambassador,Strange,1,11,Secondary
4819090680,Spy,5,https://steamcommunity.com/tradeoffer/new/?partner=85252497&token=9Op1DJeI,,1,,1,1,12,11.66 ref,Found in Crate,Festive Ambassador,Unique,1,6,Secondary
4809735450,Spy,5,https://steamcommunity.com/tradeoffer/new/?partner=308331899&token=2A1rOYOR,,1,,1,1,12,12 ref,Found in Crate,Festive Ambassador,Unique,1,6,Secondary
4797352784,Spy,5,https://steamcommunity.com/tradeoffer/new/?partner=84921445&token=nPDnyUXT,,1,,1,1,12,12 ref,Found in Crate,Festive Ambassador,Unique,1,6,Secondary
4814514818,Spy,5,https://steamcommunity.com/tradeoffer/new/?partner=160123334&token=NwNditv2,,1,,1,1,12,12 ref,Found in Crate,Festive Ambassador,Unique,1,6,Secondary
4712990842,Spy,5,https://steamcommunity.com/tradeoffer/new/?partner=200359043&token=CgKrkqQN,,1,,1,1,12,12 ref,Found in Crate,Festive Ambassador,Unique,1,6,Secondary
,Spy,,https://steamcommunity.com/tradeoffer/new/?partner=77674257&token=JT-ZckUc,,1,,0,0,12,11.33 ref,,Festive Ambassador,Unique,1,6,Secondary
,Spy,,https://steamcommunity.com/tradeoffer/new/?partner=160123334&token=NwNditv2,,1,,0,0,12,10.55 ref,,Festive Ambassador,Unique,1,6,Secondary
,Spy,,https://steamcommunity.com/tradeoffer/new/?partner=179104619&token=WBL5ax-3,,1,,0,0,12,10.44 ref,,Festive Ambassador,Unique,1,6,Secondary
,Spy,,https://steamcommunity.com/tradeoffer/new/?partner=199589693&token=4G80_1Of,,1,,0,0,12,10.44 ref,,Festive Ambassador,Unique,1,6,Secondary
,Spy,,https://steamcommunity.com/tradeoffer/new/?partner=69496925&token=BpA6zhdZ,,1,,0,0,12,10.44 ref,,Festive Ambassador,Unique,1,6,Secondary
4836224041,Scout,46,https://steamcommunity.com/tradeoffer/new/?partner=68808796&token=U3eavLRc,,1,,1,1,1.44,1.33 ref,Timed Drop,Fed-Fightin' Fedora,Unique,1,6,Cosmetic
4836824654,Scout,31,https://steamcommunity.com/tradeoffer/new/?partner=103649397&token=RntArCqb,,1,,1,1,1.44,1.33 ref,Purchased,Fed-Fightin' Fedora,Unique,1,6,Cosmetic
4836471505,Scout,29,https://steamcommunity.com/tradeoffer/new/?partner=113039605&token=xWNHMHxL,,1,,1,1,1.44,1.44 ref,Timed Drop,Fed-Fightin' Fedora,Unique,1,6,Cosmetic
4591364492,Scout,3,https://steamcommunity.com/tradeoffer/new/?partner=95203405&token=jxsC5L49,,1,,1,1,1.44,1.44 ref,Found in Crate,Fed-Fightin' Fedora,Unique,1,6,Cosmetic
4832373983,Scout,7,https://steamcommunity.com/tradeoffer/new/?partner=154798238&token=3zdS3ttn,,1,,1,1,1.44,1.44 ref,Crafted,Fed-Fightin' Fedora,Unique,1,6,Cosmetic
,Scout,,https://steamcommunity.com/tradeoffer/new/?partner=91164430&token=u403tbft,,1,,0,0,1.44,1.27 ref,,Fed-Fightin' Fedora,Unique,1,6,Cosmetic
,Scout,,https://steamcommunity.com/tradeoffer/new/?partner=106385103&token=n_rYr3CR,,1,,0,0,1.44,1.22 ref,,Fed-Fightin' Fedora,Unique,1,6,Cosmetic
,Scout,,https://steamcommunity.com/tradeoffer/new/?partner=337192804&token=Drf5Kjg_,,1,,0,0,1.44,1.11 ref,,Fed-Fightin' Fedora,Unique,1,6,Cosmetic
,Scout,,https://steamcommunity.com/tradeoffer/new/?partner=104966960&token=JcTyDs6Y,,1,,0,0,1.44,1.11 ref,,Fed-Fightin' Fedora,Unique,1,6,Cosmetic
,Scout,,https://steamcommunity.com/tradeoffer/new/?partner=103649397&token=RntArCqb,,1,,0,0,1.44,1.11 ref,,Fed-Fightin' Fedora,Unique,1,6,Cosmetic
4805018302,Pyro,1,https://steamcommunity.com/tradeoffer/new/?partner=337368393&token=fVwCdCGO,,1,,1,1,5.44,5 ref,Steam Purchase,Fear Monger,Genuine,1,1,Cosmetic
4836049293,Pyro,1,https://steamcommunity.com/tradeoffer/new/?partner=170237384&token=DVPh8rDr,,1,,1,1,5.44,5.22 ref,Steam Purchase,Fear Monger,Genuine,1,1,Cosmetic
4832181250,Pyro,1,https://steamcommunity.com/tradeoffer/new/?partner=119988213&token=Vtw7fTGe,,1,,1,1,5.44,5.22 ref,Steam Purchase,Fear Monger,Genuine,1,1,Cosmetic
4375307144,Pyro,1,https://steamcommunity.com/tradeoffer/new/?partner=36764530&token=pFqcBGRF,,1,,1,1,5.44,5.33 ref,Steam Purchase,Fear Monger,Genuine,1,1,Cosmetic
4832889610,Pyro,1,https://steamcommunity.com/tradeoffer/new/?partner=222759902&token=aO_JRd3y,,1,,1,1,5.44,5.33 ref,Steam Purchase,Fear Monger,Genuine,1,1,Cosmetic
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=179104619&token=WBL5ax-3,,1,,0,0,5.44,4.66 ref,,Fear Monger,Genuine,1,1,Cosmetic
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=294994601&token=wQU7CFHE,,1,,0,0,5.44,4.66 ref,,Fear Monger,Genuine,1,1,Cosmetic
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=308165003&token=S7ZET_5c,,1,,0,0,5.44,3.66 ref,,Fear Monger,Genuine,1,1,Cosmetic
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=328695059&token=wPcpOJek,,1,,0,0,5.44,3.66 ref,,Fear Monger,Genuine,1,1,Cosmetic
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=51056124&token=IkNLBgEP,,1,,0,0,5.44,3.66 ref,,Fear Monger,Genuine,1,1,Cosmetic
4718761200,Pyro,6,,,1,,1,1,24.7,21.88 ref,Purchased,Fear Monger,Unique,1,6,Cosmetic
4816727205,Pyro,20,https://steamcommunity.com/tradeoffer/new/?partner=156387742&token=WkclKTho,,1,,1,1,24.7,"1 key, 3 ref",Purchased,Fear Monger,Unique,1,6,Cosmetic
4833381907,Pyro,77,https://steamcommunity.com/tradeoffer/new/?partner=68808796&token=U3eavLRc,,1,,1,1,24.7,"1 key, 4 ref",Purchased,Fear Monger,Unique,1,6,Cosmetic
4833382532,Pyro,34,https://steamcommunity.com/tradeoffer/new/?partner=68808796&token=U3eavLRc,,1,,1,1,24.7,"1 key, 4 ref",Purchased,Fear Monger,Unique,1,6,Cosmetic
4824136313,Pyro,18,https://steamcommunity.com/tradeoffer/new/?partner=202124412&token=I0O808Hc,,1,,1,1,24.7,"1 key, 4 ref",Purchased,Fear Monger,Unique,1,6,Cosmetic
